Epoch,Mean_Train_Loss,Std_Train_Loss,Mean_Val_Loss,Std_Val_Loss
1,0.30352689921855924,0.3152664165378514,0.1427069238387048,0.11401690495573734
2,0.08249708525836467,0.06458107258568682,0.07904749931767582,0.08561268441964841
3,0.04963578879833221,0.03560595129121044,0.049261323548853396,0.056391017062941445
4,0.03803182933479547,0.025356018435141563,0.04300550310872495,0.04921305759827493
5,0.032741717621684076,0.02484160199438282,0.03889397392049432,0.045599896307898666
6,0.028978362306952478,0.02567191463409097,0.03421107502654195,0.041675609575052314
7,0.02741209603846073,0.024784208290052765,0.03133461233228445,0.0392650187518713
8,0.024948215670883657,0.024244826545156244,0.028152431547641753,0.037066545756937394
9,0.023821670934557913,0.022173084839813065,0.026479876786470413,0.03382994030981196
10,0.020980758033692835,0.020761016625694084,0.02437624130398035,0.03196298752726587
11,0.019951325189322234,0.01861319316811336,0.0245146612636745,0.029123582877121766
12,0.018154588155448438,0.01703056637041761,0.022298421268351375,0.029488054247446393
13,0.016722915414720773,0.015610944709158801,0.020621539326384664,0.027119763639371595
14,0.01633294941857457,0.01436094403411724,0.020630883506964893,0.026179219325593455
15,0.014538258872926235,0.013600944430801527,0.018684131396003067,0.024113590111882816
16,0.014089782629162073,0.01289572808808123,0.017025402467697858,0.02318234052224888
17,0.013391284085810185,0.011821542544872768,0.017697521857917307,0.020819796335078085
18,0.013473562803119421,0.010545755862774894,0.01542202492710203,0.020732124730962927
19,0.01207514675334096,0.0101162687096146,0.01424747568089515,0.01983364962626737
20,0.010468430677428841,0.009493393812628152,0.01433632243424654,0.01809906192363368
21,0.0107231417670846,0.008651748790328928,0.013048898172564804,0.016939665239327696
22,0.010652944585308433,0.007347097571380303,0.012479542894288898,0.016012686368167984
23,0.009598996257409453,0.006935857735168016,0.012948261946439743,0.016014449089422466
24,0.008589321235194802,0.007978580670691663,0.013023761101067066,0.016256955549431414
25,0.009408177412115037,0.009314738733658217,0.010472756181843578,0.014121667893020193
26,0.007474705204367637,0.007417175074555385,0.010719224601052702,0.0141866731518162
27,0.007127123000100255,0.006573712728572458,0.010323096823412925,0.013431841297783558
28,0.006834176112897694,0.006609310521567582,0.010375182947609574,0.01292212874573371
29,0.0067135614808648825,0.006391159001156333,0.010597332869656384,0.012668102057001812
30,0.006611769390292466,0.0062209168728271,0.00952927148900926,0.012285472650667918
31,0.006095896335318684,0.006375827685203329,0.00905581196420826,0.011898981811720938
32,0.006509576924145222,0.0071828626566846155,0.008974517736351117,0.012179962065203807
33,0.00650903454516083,0.00704611239233139,0.008716331573668867,0.011753887095206594
34,0.006468004384078086,0.007230528329906141,0.0114396229153499,0.017666935403036516
35,0.006790547608397901,0.00756291208691207,0.008665919536724687,0.011205791777237023
36,0.00577716373372823,0.005486324014350898,0.008212383883073927,0.011178936036866195
37,0.00586277237161994,0.006297089192505811,0.008275257732020692,0.011002192558939541
38,0.006415360141545534,0.007680149790439109,0.007807577925268561,0.010456591867862285
39,0.005390257108956575,0.006080472903063281,0.008023246162338182,0.011110456494896146
40,0.005518755852244794,0.0061989226774099935,0.008282427251106127,0.010913193598330663
41,0.005303124291822314,0.006067000141837681,0.008502657077042387,0.012179130612488815
42,0.005938371177762747,0.0075983291942545335,0.007283223571721465,0.009878799229857528
43,0.00509936073794961,0.005860572957088706,0.0073411776102148,0.00993461145527481
