Epoch,Mean_Train_Loss,Std_Train_Loss,Mean_Val_Loss,Std_Val_Loss
1,0.5497008621692657,0.11561876073387145,0.4043284058570862,0.15994578901792594
2,0.31269820034503937,0.15060063303045157,0.2841289103031158,0.15972943287483657
3,0.24514289796352387,0.11680306565811223,0.23151038885116576,0.11761863776917098
4,0.20102956295013427,0.06991607982259103,0.19728955030441284,0.06538123392869442
5,0.172623410820961,0.036857357935093614,0.18497690856456755,0.06950956624015003
6,0.15925075113773346,0.027119568909726596,0.1605990335345268,0.049639998104188024
7,0.1552265018224716,0.03753826835783967,0.1789795622229576,0.07735051944111956
8,0.15312411040067672,0.04013913264467973,0.16907981187105178,0.06256422403854367
9,0.1459234356880188,0.03802654358712409,0.16061706691980362,0.042777009403928326
10,0.1435583636164665,0.036623350259157875,0.15805698484182357,0.0610301871673809
11,0.12843177169561387,0.02779259528256965,0.13575647324323653,0.042165415173861825
12,0.12531032860279084,0.023351707815099453,0.13979430496692657,0.055251053053697353
13,0.12061964124441146,0.022343016015262184,0.1312071144580841,0.044451049840921936
14,0.11461074948310852,0.02156838795022628,0.13199050575494767,0.040116249648137266
15,0.1161260336637497,0.022727337350694765,0.12048330008983613,0.04135597178207641
16,0.10847683995962143,0.02024506192829003,0.13416744768619537,0.05133626073666086
17,0.11565305590629578,0.03443049606912596,0.1297252282500267,0.046682799243463545
18,0.10574487447738648,0.023604834680446583,0.12184634879231453,0.044596305284680386
19,0.10435615628957748,0.025407422135741743,0.12263783514499664,0.040634813837124605
20,0.10067735761404037,0.019243440968177615,0.1209522694349289,0.048396475055907065
21,0.10201942324638366,0.019477390337789603,0.1079176865518093,0.036977883089320616
22,0.09960824847221375,0.021209345108049477,0.10904706194996834,0.04764068784839528
23,0.09690528362989426,0.021512490760062373,0.10838348418474197,0.03511511526549646
24,0.09355878084897995,0.020357241573440047,0.10964604467153549,0.04247678763945217
25,0.09376879334449768,0.01840193070551684,0.10825208276510238,0.03843219704584728
26,0.0921579584479332,0.021127666459987173,0.10853064358234406,0.04097690043502474
27,0.08966548591852189,0.02336171484801546,0.10160411670804023,0.03938753127287869
28,0.08909726068377495,0.023429239173548312,0.10647235438227654,0.04196939752329474
29,0.08631652519106865,0.01913981842279937,0.09733077026903629,0.04138558298898034
30,0.08849663063883781,0.02518685759754688,0.09703118875622749,0.0420141629415844
31,0.08457491770386696,0.021630362322257023,0.09936991184949875,0.04498985373465226
32,0.08415533974766731,0.019960421598148835,0.1000797051936388,0.04769212676566621
33,0.08219088912010193,0.01866865566966529,0.09858525395393372,0.04093407283444434
34,0.08187212347984314,0.01820164091028387,0.10161726400256157,0.04179462658867209
35,0.08218255192041397,0.019042870853985937,0.09556780904531478,0.04264238108461635
36,0.08025259897112846,0.01930077789604916,0.0981529787182808,0.04267499480022178
37,0.08016244769096374,0.02081446964787859,0.09570355638861656,0.03987285385816564
38,0.0791559636592865,0.020093086589793488,0.0957077320665121,0.04290573680921974
39,0.07951160222291946,0.022204165752195058,0.09823239967226982,0.04302200113188954
40,0.07703407183289528,0.021245073352813396,0.09423216991126537,0.04520367264124976
41,0.07684947252273559,0.020242253261587788,0.09624010697007179,0.04240175745966354
42,0.07653425633907318,0.0203069439013166,0.09788113161921501,0.04543893721455716
43,0.0765762098133564,0.02047773984692348,0.09986752048134803,0.045899293355798
44,0.07549811154603958,0.021402537950856074,0.09904382787644864,0.048639496219023984
45,0.07506906315684318,0.02150288129872852,0.09890969917178154,0.04672248828690002
46,0.074564478546381,0.022005534604842347,0.09703539572656154,0.04768704468710133
47,0.07480519935488701,0.021845909009380285,0.09674398936331272,0.04550916745200404
48,0.07439880147576332,0.021944513299618496,0.0970919344574213,0.04516284027749247
49,0.07441982924938202,0.02213825407230599,0.09826859422028064,0.045153987701845526
50,0.07419759258627892,0.02242370615042433,0.09733864516019822,0.04614591296110422
51,0.07393905222415924,0.02280920877611078,0.09703075736761094,0.0463560692254404
52,0.07314333990216255,0.022808456231036233,0.09702291265130043,0.04615890765358327
53,0.07352168262004852,0.0227013209319432,0.09681923240423203,0.04633317501487976
54,0.07346591874957084,0.022758399778561898,0.09625121653079986,0.04700663339697254
55,0.07320035099983216,0.022842197808437444,0.09618682712316513,0.04702656292240219
56,0.0735442504286766,0.02274494545952299,0.09643554612994194,0.046819729807191804
57,0.07311331480741501,0.02287002569597298,0.09673879742622375,0.04657349368172591
58,0.07346925735473633,0.022764416741136204,0.09632131904363632,0.04691417861897852
59,0.07318037003278732,0.02284847199650502,0.09600815698504447,0.04717782144639703
60,0.07299151718616485,0.02291113149363692,0.096039167791605,0.047151408898867056
61,0.07306958585977555,0.022884494034647675,0.09621834829449653,0.04700010915615485
62,0.0728311762213707,0.022969072606050744,0.09675922840833664,0.04655714125043641
63,0.07274393290281296,0.023002415846730465,0.09692212417721749,0.04642784410070277
64,0.07310667932033539,0.022872200206955327,0.0964864045381546,0.04677797508455216
65,0.07296909987926484,0.022918971253967916,0.09659485667943954,0.04668955133502867
