Epoch,Mean_Train_Loss,Std_Train_Loss,Mean_Val_Loss,Std_Val_Loss
42,0.007709179166704416,0.004113954740348094,0.0069530003936961295,0.00747469733211685
43,0.007463034009560943,0.004274199573774225,0.007101720455102623,0.007575336831739893
44,0.007317936047911644,0.003934834056613302,0.007121630921028554,0.007830621589486372
45,0.007245550956577062,0.0037570628930079122,0.007029973971657455,0.007805535590201621
46,0.007136644050478935,0.004009001327292936,0.006931985286064446,0.00770411115777135
47,0.006988342152908444,0.0038704695628734758,0.0074630228104069826,0.007406723845282407
48,0.007040282990783453,0.004074222401354534,0.007112176716327667,0.0075803964614200876
49,0.007072860049083829,0.004218508401556414,0.006742707965895533,0.007536547748976965
50,0.007584366365335882,0.004349689699524149,0.007977659610332921,0.007791245997642922
51,0.007457180414348841,0.004332290245304967,0.008291854173876345,0.008252148269062957
52,0.007453489932231605,0.004299125843160347,0.007926722668344155,0.007948837526305215
53,0.007537561934441328,0.004591292327004056,0.007999423192813993,0.0077860871954146165
54,0.00732551928376779,0.004380044826591977,0.008101446117507294,0.007706744247068511
55,0.007429986551869661,0.004397653351727856,0.007922943274024874,0.007697543835622869
56,0.007408906007185578,0.004405430839457902,0.008073245466221124,0.00808597227741221
57,0.007458224717993289,0.004568350802420298,0.007966618286445737,0.007661200184528017
58,0.007264015555847436,0.004409148378914354,0.007927488768473268,0.00791576038146548
59,0.0071594478213228285,0.0042230671109922705,0.007822348881745711,0.007883108589395182
60,0.007270266767591238,0.0046575409683605115,0.007897735515143722,0.007839053734108228
61,0.007203459448646754,0.004297322125756882,0.00786495630745776,0.007851817373832535
62,0.0072672643582336605,0.004540726350089503,0.007678354915697128,0.007648588814242069
63,0.007163340982515365,0.004391915927644149,0.007918559276731685,0.007809874341493877
64,0.0071506029344163835,0.004415084153214583,0.007772352109896019,0.007789128152754976
65,0.006888079456984997,0.003979526580047548,0.007680958136916161,0.0076897524086645755
66,0.007148300937842578,0.004414617490561134,0.0076831592014059424,0.007678589771766605
67,0.007100953604094684,0.004353111388543559,0.007708753342740238,0.007634240308924594
68,0.007083067903295159,0.004430675469634142,0.007670870691072196,0.007694516850638512
69,0.007189389667473733,0.004432657122221757,0.007679783797357231,0.007655823805465088
70,0.007028967957012355,0.004392925662246369,0.007696390326600522,0.007747053008782449
71,0.008624781854450703,0.004365107990693061,0.009858971384043494,0.00783264151204766
72,0.00825210427865386,0.0038709942984429036,0.009840896042684713,0.007751743637093746
73,0.00845415696191291,0.004150799956733703,0.009832402070363363,0.007803478950949356
74,0.010576313827186823,0.0027763606049120426,0.0131090993527323,0.007843576138839126
75,0.010806238278746605,0.003156323917210102,0.01299657835625112,0.007705012569203973
76,0.01093112793751061,0.0032320579048246145,0.013068265980109572,0.007760977605357766
77,0.010492882458493114,0.002783662872388959,0.013017942430451512,0.00774056906811893
78,0.013597425073385239,0.0,0.020736007019877434,0.0
79,0.013957390561699867,0.0,0.020718157291412354,0.0
80,0.013343606144189835,0.0,0.020525462925434113,0.0
81,0.014070538803935051,0.0,0.020446306094527245,0.0
82,0.0138096883893013,0.0,0.02063351310789585,0.0
83,0.013854971155524254,0.0,0.02067323960363865,0.0
84,0.013626801781356335,0.0,0.020656004548072815,0.0
85,0.0131539823487401,0.0,0.02033846825361252,0.0
86,0.013774323277175426,0.0,0.020299768075346947,0.0
87,0.013379741460084915,0.0,0.020261771976947784,0.0
88,0.013114209286868572,0.0,0.02024109847843647,0.0
89,0.013181880116462708,0.0,0.020336000248789787,0.0
90,0.013547910377383232,0.0,0.020499544218182564,0.0
91,0.013542527332901955,0.0,0.02033299393951893,0.0
92,0.013364167883992195,0.0,0.02041059359908104,0.0
93,0.01365167647600174,0.0,0.020615704357624054,0.0
94,0.01307303924113512,0.0,0.020674027502536774,0.0
95,0.01417466253042221,0.0,0.020419830456376076,0.0
96,0.013685576617717743,0.0,0.020424185320734978,0.0
97,0.013716889545321465,0.0,0.02047690749168396,0.0
98,0.013517229817807674,0.0,0.02049132250249386,0.0
99,0.013413571752607822,0.0,0.02045782469213009,0.0
100,0.013202482834458351,0.0,0.02050851657986641,0.0
101,0.01359701156616211,0.0,0.02053031511604786,0.0
102,0.01339676883071661,0.0,0.020316820591688156,0.0
103,0.013329457491636276,0.0,0.020705685019493103,0.0
104,,,,
105,,,,
106,,,,
107,,,,
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
