Epoch,Mean_Train_Loss,Std_Train_Loss,Mean_Val_Loss,Std_Val_Loss
80,0.0023611579090356827,0.0,0.0035915584303438663,0.0
81,0.002358413999900222,0.0,0.0035927225835621357,0.0
82,0.0023529394529759884,0.0,0.003596116555854678,0.0
83,0.002353300340473652,0.0,0.003590993583202362,0.0
84,0.0023503333795815706,0.0,0.0035955016501247883,0.0
85,0.0023489168379455805,0.0,0.0035919540096074343,0.0
86,,,,
87,,,,
88,,,,
89,,,,
90,,,,
91,,,,
92,,,,
93,,,,
94,,,,
95,,,,
96,,,,
97,,,,
98,,,,
99,,,,
100,,,,
101,,,,
102,,,,
103,,,,
104,,,,
105,,,,
106,,,,
107,,,,
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
